SIM,n_estimators,min_samples_split,max_depth,min_samples_leaf,max_samples,max_features,acc_train,f1_train,prec_train,rec_train,acc_val,f1_val,prec_val,rec_val,acc_test,f1_test,prec_test,rec_test
869,10,0.15,4,0.05,0.7,log2,0.7245989304812834,0.6848225214198287,0.7301794453507341,0.6447709593777009,0.6173913043478261,0.5463917525773195,0.43983402489626555,0.7210884353741497,0.6266375545851528,0.5289256198347108,0.42857142857142855,0.6906474820143885
870,10,0.15,4,0.1,0.3,sqrt,0.6536096256684492,0.6415825148706599,0.6170835550824907,0.6681071737251513,0.5521739130434783,0.5401785714285714,0.4019933554817276,0.8231292517006803,0.5480349344978166,0.5129411764705882,0.3811188811188811,0.7841726618705036
871,10,0.15,4,0.1,0.3,log2,0.7144385026737968,0.6688372093023256,0.7240684793554885,0.6214347450302506,0.6152173913043478,0.5518987341772152,0.43951612903225806,0.7414965986394558,0.6135371179039302,0.5254691689008043,0.4188034188034188,0.7050359712230215
872,10,0.15,4,0.1,0.4,sqrt,0.7044117647058824,0.6521944313355357,0.7182952182952183,0.5972342264477096,0.6239130434782608,0.5529715762273901,0.44583333333333336,0.7278911564625851,0.6331877729257642,0.5333333333333333,0.4343891402714932,0.6906474820143885
873,10,0.15,4,0.1,0.4,log2,0.7114973262032086,0.6571337782014617,0.732554020545519,0.595793719389225,0.6217391304347826,0.546875,0.4430379746835443,0.7142857142857143,0.6353711790393013,0.5348189415041783,0.43636363636363634,0.6906474820143885
874,10,0.15,4,0.1,0.5,sqrt,0.7053475935828877,0.6523659305993691,0.7208086441268735,0.595793719389225,0.6173913043478261,0.5440414507772021,0.4393305439330544,0.7142857142857143,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
875,10,0.15,4,0.1,0.5,log2,0.6727272727272727,0.6502857142857142,0.6449419098894871,0.6557188130221838,0.5739130434782609,0.5483870967741935,0.4146341463414634,0.8095238095238095,0.5633187772925764,0.5192307692307693,0.3898916967509025,0.7769784172661871
876,10,0.15,4,0.1,0.6,sqrt,0.7279411764705882,0.6666666666666666,0.7725892179195141,0.5862863728032267,0.6478260869565218,0.5691489361702128,0.4672489082969432,0.7278911564625851,0.6528384279475983,0.5470085470085471,0.4528301886792453,0.6906474820143885
877,10,0.15,4,0.1,0.6,log2,0.7153743315508021,0.6563357546408394,0.7463289280469897,0.5857101699798329,0.6413043478260869,0.5646437994722955,0.46120689655172414,0.7278911564625851,0.6462882096069869,0.5423728813559322,0.44651162790697674,0.6906474820143885
878,10,0.15,4,0.1,0.7,sqrt,0.7046791443850268,0.658525274385531,0.7104736490993996,0.6136560069144339,0.6217391304347826,0.5561224489795918,0.4448979591836735,0.7414965986394558,0.6157205240174672,0.5243243243243243,0.4199134199134199,0.697841726618705
