SIM,n_estimators,min_samples_split,max_depth,min_samples_leaf,max_samples,max_features,acc_train,f1_train,prec_train,rec_train,acc_val,f1_val,prec_val,rec_val,acc_test,f1_test,prec_test,rec_test
427,5,0.2,3,0.05,0.6,log2,0.7236031020083515,0.7215544871794872,0.7420683971981871,0.7021442495126705,0.6217616580310881,0.21505376344086022,0.17543859649122806,0.2777777777777778,0.7672413793103449,0.7127659574468085,0.6036036036036037,0.8701298701298701
428,5,0.2,3,0.05,0.7,sqrt,0.7438854643070193,0.7191452245965984,0.8159327065809006,0.6428849902534113,0.7305699481865285,0.3333333333333333,0.30952380952380953,0.3611111111111111,0.7025862068965517,0.5490196078431373,0.5526315789473685,0.5454545454545454
429,5,0.2,3,0.05,0.7,log2,0.7313581228872539,0.708018154311649,0.7943743937924346,0.6385964912280702,0.6683937823834197,0.28888888888888886,0.24074074074074073,0.3611111111111111,0.6853448275862069,0.5408805031446541,0.524390243902439,0.5584415584415584
430,5,0.2,3,0.1,0.3,sqrt,0.6657387154503878,0.6526141764827443,0.6943711521547933,0.6155945419103314,0.6476683937823834,0.2608695652173913,0.21428571428571427,0.3333333333333333,0.6637931034482759,0.5185185185185185,0.49411764705882355,0.5454545454545454
431,5,0.2,3,0.1,0.3,log2,0.6424736528136806,0.633061224489796,0.6642398286937902,0.6046783625730994,0.5440414507772021,0.21428571428571427,0.15789473684210525,0.3333333333333333,0.5387931034482759,0.2517482517482518,0.2727272727272727,0.23376623376623376
432,5,0.2,3,0.1,0.4,sqrt,0.6848279976138397,0.6808938997382726,0.7039966694421316,0.6592592592592592,0.6528497409326425,0.27956989247311825,0.22807017543859648,0.3611111111111111,0.6681034482758621,0.5276073619631901,0.5,0.5584415584415584
433,5,0.2,3,0.1,0.4,log2,0.6832372241002187,0.68486646884273,0.6951807228915663,0.6748538011695906,0.6839378238341969,0.3838383838383838,0.30158730158730157,0.5277777777777778,0.6293103448275862,0.47560975609756095,0.4482758620689655,0.5064935064935064
434,5,0.2,3,0.1,0.5,sqrt,0.7341419765360907,0.7269756994078007,0.7632933104631218,0.6939571150097466,0.6528497409326425,0.24719101123595505,0.20754716981132076,0.3055555555555556,0.6853448275862069,0.5408805031446541,0.524390243902439,0.5584415584415584
435,5,0.2,3,0.1,0.5,log2,0.7164446211970571,0.7324577861163227,0.7059674502712477,0.7610136452241716,0.6424870466321243,0.3300970873786408,0.2537313432835821,0.4722222222222222,0.6293103448275862,0.5168539325842697,0.45544554455445546,0.5974025974025974
436,5,0.2,3,0.1,0.6,sqrt,0.6780672101809505,0.6214636427402385,0.7762850467289719,0.5181286549707602,0.7150259067357513,0.3037974683544304,0.27906976744186046,0.3333333333333333,0.6422413793103449,0.2905982905982906,0.425,0.22077922077922077
437,5,0.2,3,0.1,0.6,log2,0.7005368860608471,0.6889714993804213,0.7325428194993412,0.6502923976608187,0.6839378238341969,0.34408602150537637,0.2807017543859649,0.4444444444444444,0.6508620689655172,0.5030674846625767,0.47674418604651164,0.5324675324675324
438,5,0.2,3,0.1,0.7,sqrt,0.7118711473453967,0.7036203722642668,0.7401032702237521,0.6705653021442495,0.6269430051813472,0.25,0.2,0.3333333333333333,0.7068965517241379,0.6530612244897959,0.5378151260504201,0.8311688311688312
439,5,0.2,3,0.1,0.7,log2,0.6599721614635117,0.6935483870967742,0.6417910447761194,0.7543859649122807,0.5025906735751295,0.26153846153846155,0.18085106382978725,0.4722222222222222,0.521551724137931,0.4365482233502538,0.35833333333333334,0.5584415584415584
440,5,0.2,4,0.05,0.3,sqrt,0.6808510638297872,0.6252626663553584,0.7793946449359721,0.5220272904483431,0.7253886010362695,0.29333333333333333,0.28205128205128205,0.3055555555555556,0.7025862068965517,0.5306122448979592,0.5571428571428572,0.5064935064935064
441,5,0.2,4,0.05,0.3,log2,0.6514217538277988,0.631954650430401,0.6847133757961783,0.5867446393762183,0.616580310880829,0.24489795918367346,0.1935483870967742,0.3333333333333333,0.5517241379310345,0.2463768115942029,0.2786885245901639,0.22077922077922077
442,5,0.2,4,0.05,0.4,sqrt,0.7363292901173195,0.7187102248621129,0.7882736156351792,0.6604288499025341,0.6735751295336787,0.29213483146067415,0.24528301886792453,0.3611111111111111,0.6293103448275862,0.4819277108433735,0.449438202247191,0.5194805194805194
443,5,0.2,4,0.05,0.4,log2,0.7365281368065222,0.7211113449800042,0.783623055809698,0.6678362573099416,0.694300518134715,0.3655913978494624,0.2982456140350877,0.4722222222222222,0.728448275862069,0.5714285714285714,0.6,0.5454545454545454
444,5,0.2,4,0.05,0.5,sqrt,0.7448796977530324,0.7300652219650747,0.7929616087751371,0.6764132553606238,0.7046632124352331,0.3448275862068966,0.29411764705882354,0.4166666666666667,0.6939655172413793,0.5477707006369427,0.5375,0.5584415584415584
445,5,0.2,4,0.05,0.5,log2,0.7277788824816067,0.6995830590300637,0.8002008032128514,0.6214424951267057,0.7150259067357513,0.3373493975903614,0.2978723404255319,0.3888888888888889,0.6681034482758621,0.4460431654676259,0.5,0.4025974025974026
446,5,0.2,4,0.05,0.6,sqrt,0.7442831576854245,0.7234408602150537,0.8067146282973621,0.6557504873294348,0.6735751295336787,0.2222222222222222,0.2,0.25,0.7758620689655172,0.7111111111111111,0.6213592233009708,0.8311688311688312
447,5,0.2,4,0.05,0.6,log2,0.7357327500497117,0.7087442472057857,0.8093093093093093,0.6304093567251462,0.7098445595854922,0.24324324324324326,0.23684210526315788,0.25,0.7844827586206896,0.7126436781609196,0.6391752577319587,0.8051948051948052
448,5,0.2,4,0.05,0.7,sqrt,0.7236031020083515,0.6993944636678201,0.7853326857697912,0.6304093567251462,0.6787564766839378,0.225,0.20454545454545456,0.25,0.5905172413793104,0.2857142857142857,0.3392857142857143,0.24675324675324675
449,5,0.2,4,0.05,0.7,log2,0.7383177570093458,0.7323026851098454,0.7656316461080391,0.7017543859649122,0.689119170984456,0.34782608695652173,0.2857142857142857,0.4444444444444444,0.7025862068965517,0.6532663316582915,0.5327868852459017,0.8441558441558441
450,5,0.2,4,0.1,0.3,sqrt,0.6969576456551998,0.6694143167028199,0.7545232273838631,0.6015594541910332,0.6683937823834197,0.3191489361702128,0.25862068965517243,0.4166666666666667,0.5991379310344828,0.27906976744186046,0.34615384615384615,0.23376623376623376
451,5,0.2,4,0.1,0.3,log2,0.6540067607874329,0.6802646085997794,0.643378519290928,0.7216374269005847,0.5803108808290155,0.2831858407079646,0.2077922077922078,0.4444444444444444,0.5086206896551724,0.3870967741935484,0.3302752293577982,0.4675324675324675
452,5,0.2,4,0.1,0.4,sqrt,0.7106780672101809,0.7246925260170294,0.7040441176470589,0.746588693957115,0.6373056994818653,0.3137254901960784,0.24242424242424243,0.4444444444444444,0.6206896551724138,0.5056179775280899,0.44554455445544555,0.5844155844155844
453,5,0.2,4,0.1,0.4,log2,0.64545635315172,0.6307724166494099,0.6727031802120141,0.5937621832358675,0.5595854922279793,0.22018348623853212,0.1643835616438356,0.3333333333333333,0.5517241379310345,0.2463768115942029,0.2786885245901639,0.22077922077922077
454,5,0.2,4,0.1,0.5,sqrt,0.6557963809902565,0.6605216709158659,0.664561957379637,0.6565302144249513,0.6217616580310881,0.26262626262626265,0.20634920634920634,0.3611111111111111,0.6379310344827587,0.5058823529411764,0.46236559139784944,0.5584415584415584
455,5,0.2,4,0.1,0.5,log2,0.7285742692384172,0.724853860108849,0.7504173622704507,0.7009746588693957,0.616580310880829,0.26,0.203125,0.3611111111111111,0.6206896551724138,0.4883720930232558,0.4421052631578947,0.5454545454545454
456,5,0.2,4,0.1,0.6,sqrt,0.7478623980910718,0.7336134453781512,0.7954441913439636,0.6807017543859649,0.6994818652849741,0.3409090909090909,0.28846153846153844,0.4166666666666667,0.7672413793103449,0.7,0.6116504854368932,0.8181818181818182
457,5,0.2,4,0.1,0.6,log2,0.7021276595744681,0.6792291220556745,0.7534441805225653,0.6183235867446394,0.6321243523316062,0.21978021978021978,0.18181818181818182,0.2777777777777778,0.5560344827586207,0.2589928057553957,0.2903225806451613,0.23376623376623376
458,5,0.2,4,0.1,0.7,sqrt,0.7623782064028634,0.7491077052277976,0.8116469517743403,0.6955165692007798,0.7098445595854922,0.36363636363636365,0.3076923076923077,0.4444444444444444,0.7844827586206896,0.7159090909090909,0.6363636363636364,0.8181818181818182
459,5,0.2,4,0.1,0.7,log2,0.7178365480214755,0.6810519217801754,0.804140127388535,0.5906432748538012,0.694300518134715,0.23376623376623376,0.21951219512195122,0.25,0.603448275862069,0.2923076923076923,0.3584905660377358,0.24675324675324675
460,5,0.2,5,0.05,0.3,sqrt,0.6697156492344403,0.6017741548789259,0.7814445828144458,0.48927875243664715,0.7098445595854922,0.24324324324324326,0.23684210526315788,0.25,0.7068965517241379,0.5277777777777778,0.5671641791044776,0.4935064935064935
461,5,0.2,5,0.05,0.3,log2,0.6687214157884271,0.6307624113475178,0.7308680020544427,0.554775828460039,0.7098445595854922,0.28205128205128205,0.2619047619047619,0.3055555555555556,0.6810344827586207,0.6021505376344086,0.5137614678899083,0.7272727272727273
462,5,0.2,5,0.05,0.4,sqrt,0.6641479419367667,0.6542476970317298,0.6887931034482758,0.6230019493177388,0.6476683937823834,0.2765957446808511,0.22413793103448276,0.3611111111111111,0.6681034482758621,0.5276073619631901,0.5,0.5584415584415584
463,5,0.2,5,0.05,0.4,log2,0.6651421753827799,0.6945955749002539,0.6493726687012547,0.746588693957115,0.5544041450777202,0.25862068965517243,0.1875,0.4166666666666667,0.6939655172413793,0.6602870813397129,0.5227272727272727,0.8961038961038961
464,5,0.2,5,0.05,0.5,sqrt,0.7142573076158282,0.6899676375404531,0.7724637681159421,0.623391812865497,0.7150259067357513,0.35294117647058826,0.30612244897959184,0.4166666666666667,0.6896551724137931,0.5384615384615384,0.5316455696202531,0.5454545454545454
465,5,0.2,5,0.05,0.5,log2,0.7232054086299463,0.722266560255387,0.7396812423375562,0.7056530214424951,0.6269430051813472,0.32075471698113206,0.24285714285714285,0.4722222222222222,0.6379310344827587,0.5116279069767442,0.4631578947368421,0.5714285714285714
466,5,0.2,5,0.05,0.6,sqrt,0.7464704712666534,0.7355320472930927,0.785904255319149,0.6912280701754386,0.6994818652849741,0.275,0.25,0.3055555555555556,0.6853448275862069,0.535031847133758,0.525,0.5454545454545454
467,5,0.2,5,0.05,0.6,log2,0.7524358719427322,0.7463841922998574,0.7815699658703071,0.7142300194931774,0.6424870466321243,0.31683168316831684,0.24615384615384617,0.4444444444444444,0.7025862068965517,0.6698564593301436,0.5303030303030303,0.9090909090909091
468,5,0.2,5,0.05,0.7,sqrt,0.7333465897792801,0.7280470492800649,0.7586644125105664,0.6998050682261209,0.6424870466321243,0.3300970873786408,0.2537313432835821,0.4722222222222222,0.6163793103448276,0.4971751412429379,0.44,0.5714285714285714
469,5,0.2,5,0.05,0.7,log2,0.7301650427520382,0.716405433646813,0.7720720720720721,0.6682261208576998,0.6839378238341969,0.34408602150537637,0.2807017543859649,0.4444444444444444,0.728448275862069,0.6666666666666666,0.5625,0.8181818181818182
470,5,0.2,5,0.1,0.3,sqrt,0.6444621197057069,0.6342062193126022,0.667240637107189,0.6042884990253411,0.5492227979274611,0.21621621621621623,0.16,0.3333333333333333,0.5344827586206896,0.25,0.26865671641791045,0.23376623376623376
471,5,0.2,5,0.1,0.3,log2,0.6659375621395903,0.6521739130434783,0.695364238410596,0.6140350877192983,0.6476683937823834,0.2608695652173913,0.21428571428571427,0.3333333333333333,0.6681034482758621,0.5217391304347826,0.5,0.5454545454545454
472,5,0.2,5,0.1,0.4,sqrt,0.6544044541658381,0.6692044156832889,0.6537746374116772,0.6853801169590643,0.5595854922279793,0.2608695652173913,0.189873417721519,0.4166666666666667,0.5905172413793104,0.47513812154696133,0.41346153846153844,0.5584415584415584
473,5,0.2,5,0.1,0.4,log2,0.7649632133624975,0.7501057082452431,0.8193995381062356,0.6916179337231969,0.7823834196891192,0.43243243243243246,0.42105263157894735,0.4444444444444444,0.7844827586206896,0.7058823529411765,0.6451612903225806,0.7792207792207793
474,5,0.2,5,0.1,0.5,sqrt,0.6669317955856034,0.6430854464095461,0.7091165413533834,0.5883040935672514,0.6217616580310881,0.26262626262626265,0.20634920634920634,0.3611111111111111,0.6508620689655172,0.4968944099378882,0.47619047619047616,0.5194805194805194
475,5,0.2,5,0.1,0.5,log2,0.748260091469477,0.7429963459196103,0.7750952986022872,0.7134502923976608,0.6528497409326425,0.29473684210526313,0.23728813559322035,0.3888888888888889,0.6508620689655172,0.5149700598802395,0.4777777777777778,0.5584415584415584
476,5,0.2,5,0.1,0.6,sqrt,0.6414794193676675,0.5963734049697784,0.7003154574132492,0.519298245614035,0.689119170984456,0.23076923076923078,0.21428571428571427,0.25,0.5517241379310345,0.14754098360655737,0.2,0.11688311688311688
477,5,0.2,5,0.1,0.6,log2,0.7176377013322728,0.6939655172413793,0.7759036144578313,0.6276803118908382,0.7253886010362695,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.6896551724137931,0.5324675324675324,0.5324675324675324,0.5324675324675324
478,5,0.2,5,0.1,0.7,sqrt,0.7315569695764566,0.7045951859956237,0.8029925187032418,0.6276803118908382,0.6839378238341969,0.24691358024691357,0.2222222222222222,0.2777777777777778,0.771551724137931,0.7039106145251397,0.6176470588235294,0.8181818181818182
479,5,0.2,5,0.1,0.7,log2,0.7243984887651621,0.7269503546099291,0.7347670250896058,0.7192982456140351,0.5699481865284974,0.20952380952380953,0.15942028985507245,0.3055555555555556,0.6551724137931034,0.5121951219512195,0.4827586206896552,0.5454545454545454
480,5,0.2,6,0.05,0.3,sqrt,0.7124676874130046,0.7216018482864844,0.7128185621909471,0.7306042884990254,0.6321243523316062,0.2828282828282828,0.2222222222222222,0.3888888888888889,0.6422413793103449,0.5202312138728323,0.46875,0.5844155844155844
481,5,0.2,6,0.05,0.3,log2,0.6685225690992245,0.6089608257095942,0.7644287396937574,0.5060428849902534,0.694300518134715,0.23376623376623376,0.21951219512195122,0.25,0.7068965517241379,0.5277777777777778,0.5671641791044776,0.4935064935064935
482,5,0.2,6,0.05,0.4,sqrt,0.7088884470073573,0.7132784958871915,0.7166469893742621,0.7099415204678362,0.5181347150259067,0.27906976744186046,0.1935483870967742,0.5,0.4870689655172414,0.2608695652173913,0.25,0.2727272727272727
483,5,0.2,6,0.05,0.4,log2,0.7150526943726387,0.6863646312103305,0.782435129740519,0.6113060428849902,0.7046632124352331,0.32941176470588235,0.2857142857142857,0.3888888888888889,0.6120689655172413,0.27419354838709675,0.3617021276595745,0.22077922077922077
484,5,0.2,6,0.05,0.5,sqrt,0.7331477430900776,0.7597565341926245,0.7024164184045019,0.82729044834308,0.6062176165803109,0.36666666666666664,0.2619047619047619,0.6111111111111112,0.5646551724137931,0.4873096446700508,0.4,0.6233766233766234
485,5,0.2,6,0.05,0.5,log2,0.6768741300457347,0.6767455739009349,0.6909017059301381,0.6631578947368421,0.6113989637305699,0.336283185840708,0.24675324675324675,0.5277777777777778,0.5129310344827587,0.2709677419354839,0.2692307692307692,0.2727272727272727
486,5,0.2,6,0.05,0.6,sqrt,0.719626168224299,0.7085572550640761,0.7540695116586009,0.6682261208576998,0.6839378238341969,0.2988505747126437,0.2549019607843137,0.3611111111111111,0.5818965517241379,0.291970802919708,0.3333333333333333,0.2597402597402597
487,5,0.2,6,0.05,0.6,log2,0.6689202624776297,0.6119785597762759,0.7607184241019699,0.5118908382066277,0.689119170984456,0.3181818181818182,0.2692307692307692,0.3888888888888889,0.6293103448275862,0.3484848484848485,0.41818181818181815,0.2987012987012987
488,5,0.2,6,0.05,0.7,sqrt,0.7470670113342612,0.7404081632653061,0.7768736616702355,0.7072124756335283,0.6839378238341969,0.3711340206185567,0.29508196721311475,0.5,0.7543103448275862,0.6951871657754011,0.5909090909090909,0.8441558441558441
489,5,0.2,6,0.05,0.7,log2,0.7766951680254524,0.763429534442806,0.8304307974335472,0.7064327485380117,0.7253886010362695,0.3764705882352941,0.32653061224489793,0.4444444444444444,0.6939655172413793,0.5534591194968553,0.5365853658536586,0.5714285714285714
490,5,0.2,6,0.1,0.3,sqrt,0.6587790813282959,0.6246719160104987,0.7115097159940209,0.5567251461988304,0.6528497409326425,0.24719101123595505,0.20754716981132076,0.3055555555555556,0.6077586206896551,0.272,0.3541666666666667,0.22077922077922077
491,5,0.2,6,0.1,0.3,log2,0.6528136806522171,0.7203715566944267,0.6113074204946997,0.876803118908382,0.44559585492227977,0.2913907284768212,0.19130434782608696,0.6111111111111112,0.5517241379310345,0.5702479338842975,0.41818181818181815,0.8961038961038961
492,5,0.2,6,0.1,0.4,sqrt,0.6772718234241399,0.6774001192605844,0.6909975669099757,0.664327485380117,0.6321243523316062,0.3238095238095238,0.2463768115942029,0.4722222222222222,0.6681034482758621,0.5276073619631901,0.5,0.5584415584415584
493,5,0.2,6,0.1,0.4,log2,0.6380990256512229,0.6219360199418363,0.665629168519342,0.583625730994152,0.5803108808290155,0.24299065420560748,0.18309859154929578,0.3611111111111111,0.5560344827586207,0.2589928057553957,0.2903225806451613,0.23376623376623376
494,5,0.2,6,0.1,0.5,sqrt,0.719626168224299,0.7528916929547844,0.6838586437440306,0.8374269005847953,0.5595854922279793,0.34108527131782945,0.23655913978494625,0.6111111111111112,0.5344827586206896,0.47058823529411764,0.3779527559055118,0.6233766233766234
495,5,0.2,6,0.1,0.5,log2,0.6490355935573673,0.6509788412102037,0.6605136436597111,0.6417153996101365,0.5854922279792746,0.1836734693877551,0.14516129032258066,0.25,0.5387931034482759,0.24113475177304963,0.265625,0.22077922077922077
496,5,0.2,6,0.1,0.6,sqrt,0.6892026247762975,0.6505700871898055,0.7625786163522013,0.5672514619883041,0.694300518134715,0.21333333333333335,0.20512820512820512,0.2222222222222222,0.6724137931034483,0.4647887323943662,0.5076923076923077,0.42857142857142855
497,5,0.2,6,0.1,0.6,log2,0.7178365480214755,0.6959502892650525,0.7725975261655567,0.6331384015594542,0.689119170984456,0.3023255813953488,0.26,0.3611111111111111,0.771551724137931,0.7005649717514124,0.62,0.8051948051948052
498,5,0.2,6,0.1,0.7,sqrt,0.7341419765360907,0.7283072546230441,0.7606112054329371,0.698635477582846,0.6683937823834197,0.3333333333333333,0.26666666666666666,0.4444444444444444,0.5732758620689655,0.3076923076923077,0.3333333333333333,0.2857142857142857
499,5,0.2,6,0.1,0.7,log2,0.7470670113342612,0.7225130890052356,0.8202080237741456,0.6456140350877193,0.7461139896373057,0.30985915492957744,0.3142857142857143,0.3055555555555556,0.7629310344827587,0.708994708994709,0.5982142857142857,0.8701298701298701
500,5,0.2,7,0.05,0.3,sqrt,0.7208192483595148,0.6951801997394702,0.7844194022537971,0.6241715399610136,0.7098445595854922,0.3333333333333333,0.2916666666666667,0.3888888888888889,0.6982758620689655,0.5394736842105263,0.5466666666666666,0.5324675324675324
501,5,0.2,7,0.05,0.3,log2,0.658182541260688,0.6518128418067652,0.6783305227655987,0.6272904483430799,0.5751295336787565,0.22641509433962265,0.17142857142857143,0.3333333333333333,0.7068965517241379,0.66,0.5365853658536586,0.8571428571428571
502,5,0.2,7,0.05,0.4,sqrt,0.6888049313978922,0.6656697286904507,0.7362948960302458,0.6074074074074074,0.6632124352331606,0.2696629213483146,0.22641509433962265,0.3333333333333333,0.6508620689655172,0.5030674846625767,0.47674418604651164,0.5324675324675324
503,5,0.2,7,0.05,0.4,log2,0.7061045933585206,0.6852640545144804,0.7550445800093852,0.6272904483430799,0.6580310880829016,0.2826086956521739,0.23214285714285715,0.3611111111111111,0.6594827586206896,0.5031446540880503,0.4878048780487805,0.5194805194805194
504,5,0.2,7,0.05,0.5,sqrt,0.7136607675482203,0.7009966777408638,0.7498889382496668,0.6580896686159844,0.7357512953367875,0.5048543689320388,0.3880597014925373,0.7222222222222222,0.6551724137931034,0.5238095238095238,0.4835164835164835,0.5714285714285714
505,5,0.2,7,0.05,0.5,log2,0.7411016106581826,0.7571801566579635,0.7257776188773686,0.7914230019493177,0.6476683937823834,0.34615384615384615,0.2647058823529412,0.5,0.6163793103448276,0.5082872928176796,0.4423076923076923,0.5974025974025974
506,5,0.2,7,0.05,0.6,sqrt,0.754623185523961,0.747545008183306,0.7864829961256995,0.712280701754386,0.6580310880829016,0.36538461538461536,0.27941176470588236,0.5277777777777778,0.6379310344827587,0.5,0.46153846153846156,0.5454545454545454
507,5,0.2,7,0.05,0.6,log2,0.75303241201034,0.7340471092077088,0.8142517814726841,0.6682261208576998,0.694300518134715,0.33707865168539325,0.2830188679245283,0.4166666666666667,0.7327586206896551,0.6770833333333334,0.5652173913043478,0.8441558441558441
508,5,0.2,7,0.05,0.7,sqrt,0.7665539868761185,0.7458874458874459,0.8384428223844282,0.6717348927875244,0.7305699481865285,0.36585365853658536,0.32608695652173914,0.4166666666666667,0.7758620689655172,0.7111111111111111,0.6213592233009708,0.8311688311688312
509,5,0.2,7,0.05,0.7,log2,0.749850864983098,0.7362683438155136,0.7963718820861678,0.6846003898635478,0.7098445595854922,0.28205128205128205,0.2619047619047619,0.3055555555555556,0.6206896551724138,0.2903225806451613,0.3829787234042553,0.23376623376623376
510,5,0.2,7,0.1,0.3,sqrt,0.6659375621395903,0.65274906986358,0.6946766388033436,0.6155945419103314,0.6476683937823834,0.2608695652173913,0.21428571428571427,0.3333333333333333,0.6637931034482759,0.5185185185185185,0.49411764705882355,0.5454545454545454
511,5,0.2,7,0.1,0.3,log2,0.6651421753827799,0.6522098306484924,0.6934563021519543,0.6155945419103314,0.6373056994818653,0.2553191489361702,0.20689655172413793,0.3333333333333333,0.6681034482758621,0.5217391304347826,0.5,0.5454545454545454
512,5,0.2,7,0.1,0.4,sqrt,0.6482402068005567,0.6011273957158962,0.7128342245989305,0.5196881091617934,0.6476683937823834,0.22727272727272727,0.19230769230769232,0.2777777777777778,0.6767241379310345,0.5161290322580645,0.5128205128205128,0.5194805194805194
513,5,0.2,7,0.1,0.4,log2,0.6514217538277988,0.6750695088044486,0.6434628975265018,0.7099415204678362,0.49222797927461137,0.20967741935483872,0.14772727272727273,0.3611111111111111,0.5129310344827587,0.2802547770700637,0.275,0.2857142857142857
514,5,0.2,7,0.1,0.5,sqrt,0.7088884470073573,0.7139507620164126,0.7156286721504113,0.712280701754386,0.6373056994818653,0.2857142857142857,0.22580645161290322,0.3888888888888889,0.646551724137931,0.5176470588235295,0.4731182795698925,0.5714285714285714
515,5,0.2,7,0.1,0.5,log2,0.6802545237621793,0.6944127708095781,0.6774193548387096,0.712280701754386,0.5906735751295337,0.2616822429906542,0.19718309859154928,0.3888888888888889,0.6293103448275862,0.49411764705882355,0.45161290322580644,0.5454545454545454
516,5,0.2,7,0.1,0.6,sqrt,0.7347385166036986,0.7062967855570234,0.8113302984319676,0.6253411306042885,0.7046632124352331,0.27848101265822783,0.2558139534883721,0.3055555555555556,0.7155172413793104,0.5540540540540541,0.5774647887323944,0.5324675324675324
517,5,0.2,7,0.1,0.6,log2,0.7084907536289521,0.7013039934800326,0.7345283824157064,0.6709551656920077,0.6476683937823834,0.2608695652173913,0.21428571428571427,0.3333333333333333,0.6551724137931034,0.5,0.4819277108433735,0.5194805194805194
518,5,0.2,7,0.1,0.7,sqrt,0.7369258301849274,0.7096774193548387,0.8117469879518072,0.6304093567251462,0.7202072538860104,0.2894736842105263,0.275,0.3055555555555556,0.7025862068965517,0.5548387096774193,0.5512820512820513,0.5584415584415584
519,5,0.2,7,0.1,0.7,log2,0.738715450387751,0.7241813602015114,0.7844474761255116,0.672514619883041,0.6735751295336787,0.24096385542168675,0.2127659574468085,0.2777777777777778,0.7543103448275862,0.6951871657754011,0.5909090909090909,0.8441558441558441
520,5,0.2,8,0.05,0.3,sqrt,0.6999403459932392,0.6918521543802328,0.7264150943396226,0.6604288499025341,0.6217616580310881,0.34234234234234234,0.25333333333333335,0.5277777777777778,0.5517241379310345,0.2676056338028169,0.2923076923076923,0.24675324675324675
521,5,0.2,8,0.05,0.3,log2,0.6607675482203221,0.6382527565733672,0.699674569967457,0.5867446393762183,0.6062176165803109,0.19148936170212766,0.15517241379310345,0.25,0.6508620689655172,0.4968944099378882,0.47619047619047616,0.5194805194805194
522,5,0.2,8,0.05,0.4,sqrt,0.7176377013322728,0.6944922547332186,0.7748439750360058,0.6292397660818714,0.7046632124352331,0.32941176470588235,0.2857142857142857,0.3888888888888889,0.6982758620689655,0.5333333333333333,0.547945205479452,0.5194805194805194
523,5,0.2,8,0.05,0.4,log2,0.7379200636309405,0.7415686274509804,0.745956607495069,0.7372319688109161,0.6010362694300518,0.3185840707964602,0.23376623376623376,0.5,0.5172413793103449,0.2911392405063291,0.2839506172839506,0.2987012987012987
524,5,0.2,8,0.05,0.5,sqrt,0.7303638894412408,0.6959641255605381,0.8189973614775725,0.6050682261208578,0.7409326424870466,0.32432432432432434,0.3157894736842105,0.3333333333333333,0.7025862068965517,0.5369127516778524,0.5555555555555556,0.5194805194805194
525,5,0.2,8,0.05,0.5,log2,0.6641479419367667,0.6658753709198814,0.6759036144578313,0.656140350877193,0.6010362694300518,0.2524271844660194,0.19402985074626866,0.3611111111111111,0.7112068965517241,0.6633165829145728,0.5409836065573771,0.8571428571428571
526,5,0.2,8,0.05,0.6,sqrt,0.7552197255915689,0.7480040941658137,0.7875,0.712280701754386,0.6787564766839378,0.29545454545454547,0.25,0.3611111111111111,0.603448275862069,0.28125,0.35294117647058826,0.23376623376623376
527,5,0.2,8,0.05,0.6,log2,0.7301650427520382,0.70722761596548,0.7917874396135266,0.6389863547758284,0.7098445595854922,0.391304347826087,0.32142857142857145,0.5,0.5905172413793104,0.2748091603053435,0.3333333333333333,0.23376623376623376
528,5,0.2,8,0.05,0.7,sqrt,0.762577053092066,0.7446535500427716,0.8247276172430128,0.6787524366471734,0.7253886010362695,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.625,0.2926829268292683,0.391304347826087,0.23376623376623376
529,5,0.2,8,0.05,0.7,log2,0.7168423145754623,0.6928386540120793,0.7754707870593917,0.6261208576998051,0.694300518134715,0.2891566265060241,0.2553191489361702,0.3333333333333333,0.6810344827586207,0.5256410256410257,0.5189873417721519,0.5324675324675324
530,5,0.2,8,0.1,0.3,sqrt,0.6267647643666733,0.6523430264863863,0.6213832039520113,0.6865497076023391,0.538860103626943,0.25210084033613445,0.18072289156626506,0.4166666666666667,0.5905172413793104,0.4808743169398907,0.41509433962264153,0.5714285714285714
531,5,0.2,8,0.1,0.3,log2,0.6621594750447405,0.6501955939880585,0.6889179755671903,0.6155945419103314,0.6321243523316062,0.25263157894736843,0.2033898305084746,0.3333333333333333,0.6508620689655172,0.509090909090909,0.4772727272727273,0.5454545454545454
532,5,0.2,8,0.1,0.4,sqrt,0.6331278584211573,0.6479679450486548,0.6345291479820628,0.6619883040935672,0.5284974093264249,0.18018018018018017,0.13333333333333333,0.2777777777777778,0.5129310344827587,0.2709677419354839,0.2692307692307692,0.2727272727272727
533,5,0.2,8,0.1,0.4,log2,0.6728971962616822,0.6728971962616822,0.6866883116883117,0.6596491228070176,0.6787564766839378,0.40384615384615385,0.3088235294117647,0.5833333333333334,0.6206896551724138,0.4567901234567901,0.43529411764705883,0.4805194805194805
534,5,0.2,8,0.1,0.5,sqrt,0.6802545237621793,0.7094325984821106,0.6611653755473224,0.7653021442495127,0.5492227979274611,0.2689075630252101,0.1927710843373494,0.4444444444444444,0.6724137931034483,0.6346153846153846,0.5038167938931297,0.8571428571428571
535,5,0.2,8,0.1,0.5,log2,0.7236031020083515,0.7198710197501008,0.7450980392156863,0.6962962962962963,0.6632124352331606,0.3925233644859813,0.29577464788732394,0.5833333333333334,0.625,0.5028571428571429,0.4489795918367347,0.5714285714285714
