SIM,PCA_components,kernel,C,gamma,acc_train,f1_train,prec_train,rec_train,acc_val,f1_val,prec_val,rec_val,acc_test,f1_test,prec_test,rec_test
10,no_pca,rbf,10.0,0.1,0.8259511641113004,0.8273725711067305,0.849624060150376,0.8062568605927553,0.7299270072992701,0.39344262295081966,0.3,0.5714285714285714,0.7635135135135135,0.5454545454545454,0.40384615384615385,0.84
11,no_pca,rbf,10.0,1,0.8259511641113004,0.8273725711067305,0.849624060150376,0.8062568605927553,0.7299270072992701,0.39344262295081966,0.3,0.5714285714285714,0.7635135135135135,0.5454545454545454,0.40384615384615385,0.84
12,no_pca,rbf,1.0,scale,0.7674616695059625,0.7554493878769782,0.8284217419777341,0.6942919868276619,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7635135135135135,0.47761194029850745,0.38095238095238093,0.64
13,no_pca,rbf,1.0,auto,0.7674616695059625,0.7554493878769782,0.8284217419777341,0.6942919868276619,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7635135135135135,0.47761194029850745,0.38095238095238093,0.64
14,no_pca,rbf,1.0,0.001,0.7674616695059625,0.7554493878769782,0.8284217419777341,0.6942919868276619,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7635135135135135,0.47761194029850745,0.38095238095238093,0.64
15,no_pca,rbf,1.0,0.01,0.7674616695059625,0.7554493878769782,0.8284217419777341,0.6942919868276619,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7635135135135135,0.47761194029850745,0.38095238095238093,0.64
16,no_pca,rbf,1.0,0.1,0.7674616695059625,0.7554493878769782,0.8284217419777341,0.6942919868276619,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7635135135135135,0.47761194029850745,0.38095238095238093,0.64
17,no_pca,rbf,1.0,1,0.7674616695059625,0.7554493878769782,0.8284217419777341,0.6942919868276619,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7635135135135135,0.47761194029850745,0.38095238095238093,0.64
18,no_pca,rbf,0.1,scale,0.6737649063032368,0.6231551328304362,0.7742461287693562,0.5214050493962679,0.7737226277372263,0.39215686274509803,0.3333333333333333,0.47619047619047616,0.8040540540540541,0.4727272727272727,0.43333333333333335,0.52
19,no_pca,rbf,0.1,auto,0.6737649063032368,0.6231551328304362,0.7742461287693562,0.5214050493962679,0.7737226277372263,0.39215686274509803,0.3333333333333333,0.47619047619047616,0.8040540540540541,0.4727272727272727,0.43333333333333335,0.52
20,no_pca,rbf,0.1,0.001,0.6737649063032368,0.6231551328304362,0.7742461287693562,0.5214050493962679,0.7737226277372263,0.39215686274509803,0.3333333333333333,0.47619047619047616,0.8040540540540541,0.4727272727272727,0.43333333333333335,0.52
21,no_pca,rbf,0.1,0.01,0.6737649063032368,0.6231551328304362,0.7742461287693562,0.5214050493962679,0.7737226277372263,0.39215686274509803,0.3333333333333333,0.47619047619047616,0.8040540540540541,0.4727272727272727,0.43333333333333335,0.52
22,no_pca,rbf,0.1,0.1,0.6737649063032368,0.6231551328304362,0.7742461287693562,0.5214050493962679,0.7737226277372263,0.39215686274509803,0.3333333333333333,0.47619047619047616,0.8040540540540541,0.4727272727272727,0.43333333333333335,0.52
23,no_pca,rbf,0.1,1,0.6737649063032368,0.6231551328304362,0.7742461287693562,0.5214050493962679,0.7737226277372263,0.39215686274509803,0.3333333333333333,0.47619047619047616,0.8040540540540541,0.4727272727272727,0.43333333333333335,0.52
24,no_pca,rbf,0.01,scale,0.6669505962521295,0.620019436345967,0.7565217391304347,0.5252469813391877,0.7372262773722628,0.35714285714285715,0.2857142857142857,0.47619047619047616,0.7094594594594594,0.39436619718309857,0.30434782608695654,0.56
25,no_pca,rbf,0.01,auto,0.6669505962521295,0.620019436345967,0.7565217391304347,0.5252469813391877,0.7372262773722628,0.35714285714285715,0.2857142857142857,0.47619047619047616,0.7094594594594594,0.39436619718309857,0.30434782608695654,0.56
26,no_pca,rbf,0.01,0.001,0.6669505962521295,0.620019436345967,0.7565217391304347,0.5252469813391877,0.7372262773722628,0.35714285714285715,0.2857142857142857,0.47619047619047616,0.7094594594594594,0.39436619718309857,0.30434782608695654,0.56
27,no_pca,rbf,0.01,0.01,0.6669505962521295,0.620019436345967,0.7565217391304347,0.5252469813391877,0.7372262773722628,0.35714285714285715,0.2857142857142857,0.47619047619047616,0.7094594594594594,0.39436619718309857,0.30434782608695654,0.56
28,no_pca,rbf,0.01,0.1,0.6669505962521295,0.620019436345967,0.7565217391304347,0.5252469813391877,0.7372262773722628,0.35714285714285715,0.2857142857142857,0.47619047619047616,0.7094594594594594,0.39436619718309857,0.30434782608695654,0.56
29,no_pca,rbf,0.01,1,0.6669505962521295,0.620019436345967,0.7565217391304347,0.5252469813391877,0.7372262773722628,0.35714285714285715,0.2857142857142857,0.47619047619047616,0.7094594594594594,0.39436619718309857,0.30434782608695654,0.56
30,no_pca,rbf,0.001,scale,0.5173197047132311,0.6818862275449101,0.5173197047132311,1.0,0.15328467153284672,0.26582278481012656,0.15328467153284672,1.0,0.16891891891891891,0.28901734104046245,0.16891891891891891,1.0
31,no_pca,rbf,0.001,auto,0.5173197047132311,0.6818862275449101,0.5173197047132311,1.0,0.15328467153284672,0.26582278481012656,0.15328467153284672,1.0,0.16891891891891891,0.28901734104046245,0.16891891891891891,1.0
32,no_pca,rbf,0.001,0.001,0.5173197047132311,0.6818862275449101,0.5173197047132311,1.0,0.15328467153284672,0.26582278481012656,0.15328467153284672,1.0,0.16891891891891891,0.28901734104046245,0.16891891891891891,1.0
33,no_pca,rbf,0.001,0.01,0.5173197047132311,0.6818862275449101,0.5173197047132311,1.0,0.15328467153284672,0.26582278481012656,0.15328467153284672,1.0,0.16891891891891891,0.28901734104046245,0.16891891891891891,1.0
34,no_pca,rbf,0.001,0.1,0.5173197047132311,0.6818862275449101,0.5173197047132311,1.0,0.15328467153284672,0.26582278481012656,0.15328467153284672,1.0,0.16891891891891891,0.28901734104046245,0.16891891891891891,1.0
35,no_pca,rbf,0.001,1,0.5173197047132311,0.6818862275449101,0.5173197047132311,1.0,0.15328467153284672,0.26582278481012656,0.15328467153284672,1.0,0.16891891891891891,0.28901734104046245,0.16891891891891891,1.0
36,no_pca,poly,20.0,scale,0.7342419080068143,0.6888297872340425,0.8735244519392917,0.5686059275521405,0.8248175182481752,0.4,0.42105263157894735,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
37,no_pca,poly,20.0,auto,0.7342419080068143,0.6888297872340425,0.8735244519392917,0.5686059275521405,0.8248175182481752,0.4,0.42105263157894735,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
38,no_pca,poly,20.0,0.001,0.7342419080068143,0.6888297872340425,0.8735244519392917,0.5686059275521405,0.8248175182481752,0.4,0.42105263157894735,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
39,no_pca,poly,20.0,0.01,0.7342419080068143,0.6888297872340425,0.8735244519392917,0.5686059275521405,0.8248175182481752,0.4,0.42105263157894735,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
40,no_pca,poly,20.0,0.1,0.7342419080068143,0.6888297872340425,0.8735244519392917,0.5686059275521405,0.8248175182481752,0.4,0.42105263157894735,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
41,no_pca,poly,20.0,1,0.7342419080068143,0.6888297872340425,0.8735244519392917,0.5686059275521405,0.8248175182481752,0.4,0.42105263157894735,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
42,no_pca,poly,10.0,scale,0.7325383304940375,0.6884920634920635,0.8660565723793677,0.5713501646542262,0.7956204379562044,0.36363636363636365,0.34782608695652173,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
43,no_pca,poly,10.0,auto,0.7325383304940375,0.6884920634920635,0.8660565723793677,0.5713501646542262,0.7956204379562044,0.36363636363636365,0.34782608695652173,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
44,no_pca,poly,10.0,0.001,0.7325383304940375,0.6884920634920635,0.8660565723793677,0.5713501646542262,0.7956204379562044,0.36363636363636365,0.34782608695652173,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
45,no_pca,poly,10.0,0.01,0.7325383304940375,0.6884920634920635,0.8660565723793677,0.5713501646542262,0.7956204379562044,0.36363636363636365,0.34782608695652173,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
46,no_pca,poly,10.0,0.1,0.7325383304940375,0.6884920634920635,0.8660565723793677,0.5713501646542262,0.7956204379562044,0.36363636363636365,0.34782608695652173,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
47,no_pca,poly,10.0,1,0.7325383304940375,0.6884920634920635,0.8660565723793677,0.5713501646542262,0.7956204379562044,0.36363636363636365,0.34782608695652173,0.38095238095238093,0.7972972972972973,0.4,0.4,0.4
48,no_pca,poly,1.0,scale,0.7166382737081204,0.6742819843342036,0.8317230273752013,0.5669593852908892,0.7737226277372263,0.3673469387755102,0.32142857142857145,0.42857142857142855,0.8040540540540541,0.4528301886792453,0.42857142857142855,0.48
49,no_pca,poly,1.0,auto,0.7166382737081204,0.6742819843342036,0.8317230273752013,0.5669593852908892,0.7737226277372263,0.3673469387755102,0.32142857142857145,0.42857142857142855,0.8040540540540541,0.4528301886792453,0.42857142857142855,0.48
50,no_pca,poly,1.0,0.001,0.7166382737081204,0.6742819843342036,0.8317230273752013,0.5669593852908892,0.7737226277372263,0.3673469387755102,0.32142857142857145,0.42857142857142855,0.8040540540540541,0.4528301886792453,0.42857142857142855,0.48
51,no_pca,poly,1.0,0.01,0.7166382737081204,0.6742819843342036,0.8317230273752013,0.5669593852908892,0.7737226277372263,0.3673469387755102,0.32142857142857145,0.42857142857142855,0.8040540540540541,0.4528301886792453,0.42857142857142855,0.48
52,no_pca,poly,1.0,0.1,0.7166382737081204,0.6742819843342036,0.8317230273752013,0.5669593852908892,0.7737226277372263,0.3673469387755102,0.32142857142857145,0.42857142857142855,0.8040540540540541,0.4528301886792453,0.42857142857142855,0.48
53,no_pca,poly,1.0,1,0.7166382737081204,0.6742819843342036,0.8317230273752013,0.5669593852908892,0.7737226277372263,0.3673469387755102,0.32142857142857145,0.42857142857142855,0.8040540540540541,0.4528301886792453,0.42857142857142855,0.48
54,no_pca,poly,0.1,scale,0.6876774559909142,0.6268656716417911,0.8206039076376554,0.5071350164654226,0.781021897810219,0.375,0.3333333333333333,0.42857142857142855,0.7364864864864865,0.36065573770491804,0.3055555555555556,0.44
55,no_pca,poly,0.1,auto,0.6876774559909142,0.6268656716417911,0.8206039076376554,0.5071350164654226,0.781021897810219,0.375,0.3333333333333333,0.42857142857142855,0.7364864864864865,0.36065573770491804,0.3055555555555556,0.44
56,no_pca,poly,0.1,0.001,0.6876774559909142,0.6268656716417911,0.8206039076376554,0.5071350164654226,0.781021897810219,0.375,0.3333333333333333,0.42857142857142855,0.7364864864864865,0.36065573770491804,0.3055555555555556,0.44
57,no_pca,poly,0.1,0.01,0.6876774559909142,0.6268656716417911,0.8206039076376554,0.5071350164654226,0.781021897810219,0.375,0.3333333333333333,0.42857142857142855,0.7364864864864865,0.36065573770491804,0.3055555555555556,0.44
58,no_pca,poly,0.1,0.1,0.6876774559909142,0.6268656716417911,0.8206039076376554,0.5071350164654226,0.781021897810219,0.375,0.3333333333333333,0.42857142857142855,0.7364864864864865,0.36065573770491804,0.3055555555555556,0.44
59,no_pca,poly,0.1,1,0.6876774559909142,0.6268656716417911,0.8206039076376554,0.5071350164654226,0.781021897810219,0.375,0.3333333333333333,0.42857142857142855,0.7364864864864865,0.36065573770491804,0.3055555555555556,0.44
60,no_pca,poly,0.01,scale,0.6433844406587166,0.5351591413767579,0.821590909090909,0.3968166849615807,0.8175182481751825,0.3902439024390244,0.4,0.38095238095238093,0.7567567567567568,0.3076923076923077,0.2962962962962963,0.32
61,no_pca,poly,0.01,auto,0.6433844406587166,0.5351591413767579,0.821590909090909,0.3968166849615807,0.8175182481751825,0.3902439024390244,0.4,0.38095238095238093,0.7567567567567568,0.3076923076923077,0.2962962962962963,0.32
62,no_pca,poly,0.01,0.001,0.6433844406587166,0.5351591413767579,0.821590909090909,0.3968166849615807,0.8175182481751825,0.3902439024390244,0.4,0.38095238095238093,0.7567567567567568,0.3076923076923077,0.2962962962962963,0.32
63,no_pca,poly,0.01,0.01,0.6433844406587166,0.5351591413767579,0.821590909090909,0.3968166849615807,0.8175182481751825,0.3902439024390244,0.4,0.38095238095238093,0.7567567567567568,0.3076923076923077,0.2962962962962963,0.32
64,no_pca,poly,0.01,0.1,0.6433844406587166,0.5351591413767579,0.821590909090909,0.3968166849615807,0.8175182481751825,0.3902439024390244,0.4,0.38095238095238093,0.7567567567567568,0.3076923076923077,0.2962962962962963,0.32
65,no_pca,poly,0.01,1,0.6433844406587166,0.5351591413767579,0.821590909090909,0.3968166849615807,0.8175182481751825,0.3902439024390244,0.4,0.38095238095238093,0.7567567567567568,0.3076923076923077,0.2962962962962963,0.32
66,no_pca,poly,0.001,scale,0.5954003407155025,0.40151196976060477,0.855098389982111,0.2623490669593853,0.8102189781021898,0.1875,0.2727272727272727,0.14285714285714285,0.7027027027027027,0.08333333333333333,0.08695652173913043,0.08
67,no_pca,poly,0.001,auto,0.5954003407155025,0.40151196976060477,0.855098389982111,0.2623490669593853,0.8102189781021898,0.1875,0.2727272727272727,0.14285714285714285,0.7027027027027027,0.08333333333333333,0.08695652173913043,0.08
68,no_pca,poly,0.001,0.001,0.5954003407155025,0.40151196976060477,0.855098389982111,0.2623490669593853,0.8102189781021898,0.1875,0.2727272727272727,0.14285714285714285,0.7027027027027027,0.08333333333333333,0.08695652173913043,0.08
69,no_pca,poly,0.001,0.01,0.5954003407155025,0.40151196976060477,0.855098389982111,0.2623490669593853,0.8102189781021898,0.1875,0.2727272727272727,0.14285714285714285,0.7027027027027027,0.08333333333333333,0.08695652173913043,0.08
70,no_pca,poly,0.001,0.1,0.5954003407155025,0.40151196976060477,0.855098389982111,0.2623490669593853,0.8102189781021898,0.1875,0.2727272727272727,0.14285714285714285,0.7027027027027027,0.08333333333333333,0.08695652173913043,0.08
71,no_pca,poly,0.001,1,0.5954003407155025,0.40151196976060477,0.855098389982111,0.2623490669593853,0.8102189781021898,0.1875,0.2727272727272727,0.14285714285714285,0.7027027027027027,0.08333333333333333,0.08695652173913043,0.08
72,no_pca,linear,20.0,scale,0.7180579216354344,0.6888122845502977,0.8027757487216947,0.6031833150384193,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7297297297297297,0.375,0.3076923076923077,0.48
73,no_pca,linear,20.0,auto,0.7180579216354344,0.6888122845502977,0.8027757487216947,0.6031833150384193,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7297297297297297,0.375,0.3076923076923077,0.48
74,no_pca,linear,20.0,0.001,0.7180579216354344,0.6888122845502977,0.8027757487216947,0.6031833150384193,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7297297297297297,0.375,0.3076923076923077,0.48
75,no_pca,linear,20.0,0.01,0.7180579216354344,0.6888122845502977,0.8027757487216947,0.6031833150384193,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7297297297297297,0.375,0.3076923076923077,0.48
76,no_pca,linear,20.0,0.1,0.7180579216354344,0.6888122845502977,0.8027757487216947,0.6031833150384193,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7297297297297297,0.375,0.3076923076923077,0.48
77,no_pca,linear,20.0,1,0.7180579216354344,0.6888122845502977,0.8027757487216947,0.6031833150384193,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.7297297297297297,0.375,0.3076923076923077,0.48
78,no_pca,linear,10.0,scale,0.7101078932424759,0.6830176963675877,0.7862759113652609,0.6037321624588364,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.722972972972973,0.36923076923076925,0.3,0.48
79,no_pca,linear,10.0,auto,0.7101078932424759,0.6830176963675877,0.7862759113652609,0.6037321624588364,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.722972972972973,0.36923076923076925,0.3,0.48
80,no_pca,linear,10.0,0.001,0.7101078932424759,0.6830176963675877,0.7862759113652609,0.6037321624588364,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.722972972972973,0.36923076923076925,0.3,0.48
81,no_pca,linear,10.0,0.01,0.7101078932424759,0.6830176963675877,0.7862759113652609,0.6037321624588364,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.722972972972973,0.36923076923076925,0.3,0.48
82,no_pca,linear,10.0,0.1,0.7101078932424759,0.6830176963675877,0.7862759113652609,0.6037321624588364,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.722972972972973,0.36923076923076925,0.3,0.48
83,no_pca,linear,10.0,1,0.7101078932424759,0.6830176963675877,0.7862759113652609,0.6037321624588364,0.7591240875912408,0.4,0.3235294117647059,0.5238095238095238,0.722972972972973,0.36923076923076925,0.3,0.48
84,no_pca,linear,1.0,scale,0.6737649063032368,0.6214168039538714,0.7774113767518549,0.5175631174533479,0.7664233576642335,0.38461538461538464,0.3225806451612903,0.47619047619047616,0.7432432432432432,0.3870967741935484,0.32432432432432434,0.48
85,no_pca,linear,1.0,auto,0.6737649063032368,0.6214168039538714,0.7774113767518549,0.5175631174533479,0.7664233576642335,0.38461538461538464,0.3225806451612903,0.47619047619047616,0.7432432432432432,0.3870967741935484,0.32432432432432434,0.48
86,no_pca,linear,1.0,0.001,0.6737649063032368,0.6214168039538714,0.7774113767518549,0.5175631174533479,0.7664233576642335,0.38461538461538464,0.3225806451612903,0.47619047619047616,0.7432432432432432,0.3870967741935484,0.32432432432432434,0.48
87,no_pca,linear,1.0,0.01,0.6737649063032368,0.6214168039538714,0.7774113767518549,0.5175631174533479,0.7664233576642335,0.38461538461538464,0.3225806451612903,0.47619047619047616,0.7432432432432432,0.3870967741935484,0.32432432432432434,0.48
88,no_pca,linear,1.0,0.1,0.6737649063032368,0.6214168039538714,0.7774113767518549,0.5175631174533479,0.7664233576642335,0.38461538461538464,0.3225806451612903,0.47619047619047616,0.7432432432432432,0.3870967741935484,0.32432432432432434,0.48
89,no_pca,linear,1.0,1,0.6737649063032368,0.6214168039538714,0.7774113767518549,0.5175631174533479,0.7664233576642335,0.38461538461538464,0.3225806451612903,0.47619047619047616,0.7432432432432432,0.3870967741935484,0.32432432432432434,0.48
90,no_pca,linear,0.1,scale,0.6570130607609312,0.5957161981258366,0.7632933104631218,0.4884742041712404,0.7518248175182481,0.34615384615384615,0.2903225806451613,0.42857142857142855,0.7162162162162162,0.34375,0.28205128205128205,0.44
91,no_pca,linear,0.1,auto,0.6570130607609312,0.5957161981258366,0.7632933104631218,0.4884742041712404,0.7518248175182481,0.34615384615384615,0.2903225806451613,0.42857142857142855,0.7162162162162162,0.34375,0.28205128205128205,0.44
92,no_pca,linear,0.1,0.001,0.6570130607609312,0.5957161981258366,0.7632933104631218,0.4884742041712404,0.7518248175182481,0.34615384615384615,0.2903225806451613,0.42857142857142855,0.7162162162162162,0.34375,0.28205128205128205,0.44
93,no_pca,linear,0.1,0.01,0.6570130607609312,0.5957161981258366,0.7632933104631218,0.4884742041712404,0.7518248175182481,0.34615384615384615,0.2903225806451613,0.42857142857142855,0.7162162162162162,0.34375,0.28205128205128205,0.44
94,no_pca,linear,0.1,0.1,0.6570130607609312,0.5957161981258366,0.7632933104631218,0.4884742041712404,0.7518248175182481,0.34615384615384615,0.2903225806451613,0.42857142857142855,0.7162162162162162,0.34375,0.28205128205128205,0.44
95,no_pca,linear,0.1,1,0.6570130607609312,0.5957161981258366,0.7632933104631218,0.4884742041712404,0.7518248175182481,0.34615384615384615,0.2903225806451613,0.42857142857142855,0.7162162162162162,0.34375,0.28205128205128205,0.44
96,no_pca,linear,0.01,scale,0.6669505962521295,0.6145251396648045,0.7657657657657657,0.513172338090011,0.7445255474452555,0.33962264150943394,0.28125,0.42857142857142855,0.7027027027027027,0.35294117647058826,0.27906976744186046,0.48
97,no_pca,linear,0.01,auto,0.6669505962521295,0.6145251396648045,0.7657657657657657,0.513172338090011,0.7445255474452555,0.33962264150943394,0.28125,0.42857142857142855,0.7027027027027027,0.35294117647058826,0.27906976744186046,0.48
98,no_pca,linear,0.01,0.001,0.6669505962521295,0.6145251396648045,0.7657657657657657,0.513172338090011,0.7445255474452555,0.33962264150943394,0.28125,0.42857142857142855,0.7027027027027027,0.35294117647058826,0.27906976744186046,0.48
99,no_pca,linear,0.01,0.01,0.6669505962521295,0.6145251396648045,0.7657657657657657,0.513172338090011,0.7445255474452555,0.33962264150943394,0.28125,0.42857142857142855,0.7027027027027027,0.35294117647058826,0.27906976744186046,0.48
100,no_pca,linear,0.01,0.1,0.6669505962521295,0.6145251396648045,0.7657657657657657,0.513172338090011,0.7445255474452555,0.33962264150943394,0.28125,0.42857142857142855,0.7027027027027027,0.35294117647058826,0.27906976744186046,0.48
101,no_pca,linear,0.01,1,0.6669505962521295,0.6145251396648045,0.7657657657657657,0.513172338090011,0.7445255474452555,0.33962264150943394,0.28125,0.42857142857142855,0.7027027027027027,0.35294117647058826,0.27906976744186046,0.48
102,no_pca,linear,0.001,scale,0.6655309483248154,0.61628664495114,0.7580128205128205,0.5192096597145993,0.7372262773722628,0.3333333333333333,0.2727272727272727,0.42857142857142855,0.6959459459459459,0.34782608695652173,0.2727272727272727,0.48
103,no_pca,linear,0.001,auto,0.6655309483248154,0.61628664495114,0.7580128205128205,0.5192096597145993,0.7372262773722628,0.3333333333333333,0.2727272727272727,0.42857142857142855,0.6959459459459459,0.34782608695652173,0.2727272727272727,0.48
104,no_pca,linear,0.001,0.001,0.6655309483248154,0.61628664495114,0.7580128205128205,0.5192096597145993,0.7372262773722628,0.3333333333333333,0.2727272727272727,0.42857142857142855,0.6959459459459459,0.34782608695652173,0.2727272727272727,0.48
105,no_pca,linear,0.001,0.01,0.6655309483248154,0.61628664495114,0.7580128205128205,0.5192096597145993,0.7372262773722628,0.3333333333333333,0.2727272727272727,0.42857142857142855,0.6959459459459459,0.34782608695652173,0.2727272727272727,0.48
106,no_pca,linear,0.001,0.1,0.6655309483248154,0.61628664495114,0.7580128205128205,0.5192096597145993,0.7372262773722628,0.3333333333333333,0.2727272727272727,0.42857142857142855,0.6959459459459459,0.34782608695652173,0.2727272727272727,0.48
107,no_pca,linear,0.001,1,0.6655309483248154,0.61628664495114,0.7580128205128205,0.5192096597145993,0.7372262773722628,0.3333333333333333,0.2727272727272727,0.42857142857142855,0.6959459459459459,0.34782608695652173,0.2727272727272727,0.48
108,no_pca,sigmoid,20.0,scale,0.644236229415105,0.6512663512385194,0.6606437041219649,0.6421514818880352,0.6058394160583942,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.6824324324324325,0.4835164835164835,0.3333333333333333,0.88
109,no_pca,sigmoid,20.0,auto,0.644236229415105,0.6512663512385194,0.6606437041219649,0.6421514818880352,0.6058394160583942,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.6824324324324325,0.4835164835164835,0.3333333333333333,0.88
110,no_pca,sigmoid,20.0,0.001,0.644236229415105,0.6512663512385194,0.6606437041219649,0.6421514818880352,0.6058394160583942,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.6824324324324325,0.4835164835164835,0.3333333333333333,0.88
111,no_pca,sigmoid,20.0,0.01,0.644236229415105,0.6512663512385194,0.6606437041219649,0.6421514818880352,0.6058394160583942,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.6824324324324325,0.4835164835164835,0.3333333333333333,0.88
112,no_pca,sigmoid,20.0,0.1,0.644236229415105,0.6512663512385194,0.6606437041219649,0.6421514818880352,0.6058394160583942,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.6824324324324325,0.4835164835164835,0.3333333333333333,0.88
113,no_pca,sigmoid,20.0,1,0.644236229415105,0.6512663512385194,0.6606437041219649,0.6421514818880352,0.6058394160583942,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.6824324324324325,0.4835164835164835,0.3333333333333333,0.88
114,no_pca,sigmoid,10.0,scale,0.6448040885860307,0.6516290726817042,0.6613906161673262,0.6421514818880352,0.6058394160583942,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.6824324324324325,0.4835164835164835,0.3333333333333333,0.88
115,no_pca,sigmoid,10.0,auto,0.6448040885860307,0.6516290726817042,0.6613906161673262,0.6421514818880352,0.6058394160583942,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.6824324324324325,0.4835164835164835,0.3333333333333333,0.88
116,no_pca,sigmoid,10.0,0.001,0.6448040885860307,0.6516290726817042,0.6613906161673262,0.6421514818880352,0.6058394160583942,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.6824324324324325,0.4835164835164835,0.3333333333333333,0.88
117,no_pca,sigmoid,10.0,0.01,0.6448040885860307,0.6516290726817042,0.6613906161673262,0.6421514818880352,0.6058394160583942,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.6824324324324325,0.4835164835164835,0.3333333333333333,0.88
118,no_pca,sigmoid,10.0,0.1,0.6448040885860307,0.6516290726817042,0.6613906161673262,0.6421514818880352,0.6058394160583942,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.6824324324324325,0.4835164835164835,0.3333333333333333,0.88
