SIM,n_estimators,min_samples_split,max_depth,min_samples_leaf,max_samples,max_features,acc_train,f1_train,prec_train,rec_train,acc_val,f1_val,prec_val,rec_val,acc_test,f1_test,prec_test,rec_test
187,5,0.1,5,0.05,0.6,log2,0.7440817790530847,0.700147089724732,0.7460815047021944,0.6595407759303247,0.6394230769230769,0.5810055865921788,0.4642857142857143,0.7761194029850746,0.6212871287128713,0.5565217391304348,0.4343891402714932,0.7741935483870968
188,5,0.1,5,0.05,0.7,sqrt,0.7539454806312769,0.726475279106858,0.7317269076305221,0.721298495645289,0.6274038461538461,0.5776566757493188,0.45493562231759654,0.7910447761194029,0.6113861386138614,0.5527065527065527,0.42731277533039647,0.782258064516129
189,5,0.1,5,0.05,0.7,log2,0.7404949784791965,0.7017109874252732,0.7320430107526882,0.6737925574030087,0.6370192307692307,0.5793871866295265,0.4622222222222222,0.7761194029850746,0.6336633663366337,0.5722543352601156,0.44594594594594594,0.7983870967741935
190,5,0.1,5,0.1,0.3,sqrt,0.672883787661406,0.6702819956616052,0.6167664670658682,0.7339667458432304,0.5528846153846154,0.5507246376811594,0.40714285714285714,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
191,5,0.1,5,0.1,0.3,log2,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
192,5,0.1,5,0.1,0.4,sqrt,0.740674318507891,0.6960907944514502,0.7419354838709677,0.6555819477434679,0.6394230769230769,0.576271186440678,0.4636363636363636,0.7611940298507462,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
193,5,0.1,5,0.1,0.4,log2,0.6766499282639885,0.6736651583710407,0.62054018006002,0.7367379255740301,0.5576923076923077,0.5533980582524272,0.41007194244604317,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
194,5,0.1,5,0.1,0.5,sqrt,0.734038737446198,0.6879865348201136,0.734171531207903,0.6472684085510689,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
195,5,0.1,5,0.1,0.5,log2,0.7335007173601148,0.6866301138760017,0.7346570397111913,0.6444972288202692,0.6346153846153846,0.5681818181818182,0.45871559633027525,0.746268656716418,0.6386138613861386,0.562874251497006,0.44761904761904764,0.7580645161290323
196,5,0.1,5,0.1,0.6,sqrt,0.6734218077474893,0.6706456863809007,0.6173826173826173,0.7339667458432304,0.5504807692307693,0.5493975903614458,0.40569395017793597,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
197,5,0.1,5,0.1,0.6,log2,0.7098278335724534,0.669120654396728,0.6920473773265652,0.6476642913697546,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
198,5,0.1,5,0.1,0.7,sqrt,0.7110832137733142,0.6735562310030395,0.6899128268991283,0.6579572446555819,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6188118811881188,0.5497076023391813,0.43119266055045874,0.7580645161290323
199,5,0.1,5,0.1,0.7,log2,0.7372668579626973,0.6934505126595522,0.7354638260097648,0.6559778305621536,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
200,5,0.1,6,0.05,0.3,sqrt,0.7343974175035868,0.6882761523889708,0.7348314606741573,0.6472684085510689,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
201,5,0.1,6,0.05,0.3,log2,0.7232783357245337,0.6787424526337705,0.7158541941150637,0.6452889944576405,0.6225961538461539,0.5577464788732395,0.4479638009049774,0.7388059701492538,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
202,5,0.1,6,0.05,0.4,sqrt,0.7062410329985653,0.6662591687041565,0.6863979848866498,0.6472684085510689,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
203,5,0.1,6,0.05,0.4,log2,0.7605810616929699,0.7261538461538461,0.7535121328224776,0.7007125890736342,0.6346153846153846,0.5730337078651685,0.4594594594594595,0.7611940298507462,0.6311881188118812,0.5578635014836796,0.4413145539906103,0.7580645161290323
204,5,0.1,6,0.05,0.5,sqrt,0.7476685796269728,0.7033523086654017,0.7523680649526387,0.6603325415676959,0.6442307692307693,0.5795454545454546,0.46788990825688076,0.7611940298507462,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
205,5,0.1,6,0.05,0.5,log2,0.7647058823529411,0.7312576812781647,0.7576400679117148,0.7066508313539193,0.6418269230769231,0.5802816901408451,0.4660633484162896,0.7686567164179104,0.6336633663366337,0.5621301775147929,0.4439252336448598,0.7661290322580645
206,5,0.1,6,0.05,0.6,sqrt,0.7598637015781923,0.723289935937177,0.7565931690445309,0.6927949326999209,0.6394230769230769,0.5786516853932584,0.46396396396396394,0.7686567164179104,0.6361386138613861,0.5663716814159292,0.44651162790697674,0.7741935483870968
207,5,0.1,6,0.05,0.6,log2,0.7670373027259685,0.7403557865280832,0.7476786435203876,0.733174980205859,0.6370192307692307,0.5907859078590786,0.46382978723404256,0.8134328358208955,0.6039603960396039,0.5480225988700564,0.4217391304347826,0.782258064516129
208,5,0.1,6,0.05,0.7,sqrt,0.7537661406025825,0.7181276945185794,0.7458422174840085,0.6923990498812351,0.6274038461538461,0.5633802816901409,0.45248868778280543,0.746268656716418,0.6386138613861386,0.5705882352941176,0.44907407407407407,0.782258064516129
209,5,0.1,6,0.05,0.7,log2,0.7609397417503587,0.7363006923837785,0.7358639778568604,0.7367379255740301,0.6225961538461539,0.583554376657825,0.45267489711934156,0.8208955223880597,0.6138613861386139,0.5568181818181818,0.4298245614035088,0.7903225806451613
210,5,0.1,6,0.1,0.3,sqrt,0.705703012912482,0.6661241098677518,0.6852239430724152,0.6480601741884402,0.6177884615384616,0.5595567867036011,0.44493392070484583,0.753731343283582,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
211,5,0.1,6,0.1,0.3,log2,0.7326040172166427,0.6866988863206556,0.7317510076130765,0.6468725257323832,0.6322115384615384,0.5690140845070423,0.45701357466063347,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
212,5,0.1,6,0.1,0.4,sqrt,0.7227403156384505,0.6859000406338887,0.7045075125208681,0.6682501979414094,0.6201923076923077,0.5683060109289617,0.4482758620689655,0.7761194029850746,0.5965346534653465,0.5408450704225352,0.4155844155844156,0.7741935483870968
213,5,0.1,6,0.1,0.4,log2,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
214,5,0.1,6,0.1,0.5,sqrt,0.734038737446198,0.6878551883813934,0.7343820224719101,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
215,5,0.1,6,0.1,0.5,log2,0.7051649928263989,0.6886363636363636,0.6601307189542484,0.7197149643705463,0.5913461538461539,0.5707070707070707,0.4312977099236641,0.8432835820895522,0.5693069306930693,0.5445026178010471,0.40310077519379844,0.8387096774193549
216,5,0.1,6,0.1,0.6,sqrt,0.6698350071736011,0.6689444344542349,0.6128500823723229,0.7363420427553444,0.5552884615384616,0.5520581113801453,0.40860215053763443,0.8507462686567164,0.5346534653465347,0.53,0.38405797101449274,0.8548387096774194
217,5,0.1,6,0.1,0.6,log2,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
218,5,0.1,6,0.1,0.7,sqrt,0.7439024390243902,0.7149700598802395,0.7210144927536232,0.7090261282660333,0.6177884615384616,0.5804749340369393,0.4489795918367347,0.8208955223880597,0.6138613861386139,0.5642458100558659,0.43162393162393164,0.8145161290322581
219,5,0.1,6,0.1,0.7,log2,0.7404949784791965,0.6925855109411515,0.7473635946813388,0.6452889944576405,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
220,5,0.1,7,0.05,0.3,sqrt,0.7205882352941176,0.6766293067662931,0.7111692844677138,0.6452889944576405,0.6225961538461539,0.5577464788732395,0.4479638009049774,0.7388059701492538,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
221,5,0.1,7,0.05,0.3,log2,0.7003228120516499,0.6834627770411063,0.6552851434798401,0.714172604908947,0.5745192307692307,0.556390977443609,0.4188679245283019,0.8283582089552238,0.5717821782178217,0.5411140583554377,0.4031620553359684,0.8225806451612904
222,5,0.1,7,0.05,0.4,sqrt,0.7410329985652798,0.6927659574468085,0.7488500459981601,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
223,5,0.1,7,0.05,0.4,log2,0.7408536585365854,0.6928799149840595,0.7480495640201927,0.6452889944576405,0.6394230769230769,0.5738636363636364,0.463302752293578,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
224,5,0.1,7,0.05,0.5,sqrt,0.7243543758967002,0.6801248699271593,0.7169811320754716,0.6468725257323832,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
225,5,0.1,7,0.05,0.5,log2,0.7449784791965567,0.7060768912773874,0.7387543252595156,0.6761678543151227,0.6466346153846154,0.5859154929577465,0.47058823529411764,0.7761194029850746,0.6237623762376238,0.5581395348837209,0.43636363636363634,0.7741935483870968
226,5,0.1,7,0.05,0.6,sqrt,0.7682926829268293,0.7500967117988394,0.733358547655068,0.7676167854315122,0.6274038461538461,0.5910290237467019,0.45714285714285713,0.835820895522388,0.6089108910891089,0.5511363636363636,0.42543859649122806,0.782258064516129
227,5,0.1,7,0.05,0.6,log2,0.7439024390243902,0.7016297534475554,0.7429203539823008,0.6646872525732384,0.6490384615384616,0.5875706214689266,0.4727272727272727,0.7761194029850746,0.6336633663366337,0.5647058823529412,0.4444444444444444,0.7741935483870968
228,5,0.1,7,0.05,0.7,sqrt,0.7690100430416069,0.7360655737704918,0.7629566694987255,0.7110055423594616,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6410891089108911,0.5671641791044776,0.45023696682464454,0.7661290322580645
229,5,0.1,7,0.05,0.7,log2,0.7318866571018652,0.686122191895864,0.7304425569959767,0.6468725257323832,0.6322115384615384,0.5690140845070423,0.45701357466063347,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
230,5,0.1,7,0.1,0.3,sqrt,0.7343974175035868,0.6881448726047589,0.7350427350427351,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
231,5,0.1,7,0.1,0.3,log2,0.7404949784791965,0.6925855109411515,0.7473635946813388,0.6452889944576405,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
232,5,0.1,7,0.1,0.4,sqrt,0.7230989956958394,0.6791354945968412,0.7147856517935258,0.6468725257323832,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
233,5,0.1,7,0.1,0.4,log2,0.734038737446198,0.6878551883813934,0.7343820224719101,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
234,5,0.1,7,0.1,0.5,sqrt,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
235,5,0.1,7,0.1,0.5,log2,0.740674318507891,0.6923404255319149,0.7483900643974241,0.6441013460015835,0.6394230769230769,0.5714285714285714,0.46296296296296297,0.746268656716418,0.6435643564356436,0.5662650602409639,0.4519230769230769,0.7580645161290323
236,5,0.1,7,0.1,0.6,sqrt,0.727403156384505,0.6931772305207913,0.707166392092257,0.6797307996832938,0.6225961538461539,0.579088471849866,0.45188284518828453,0.8059701492537313,0.599009900990099,0.55,0.4194915254237288,0.7983870967741935
237,5,0.1,7,0.1,0.6,log2,0.7091104734576757,0.6687091503267973,0.690717299578059,0.6480601741884402,0.6177884615384616,0.5571030640668524,0.4444444444444444,0.746268656716418,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
238,5,0.1,7,0.1,0.7,sqrt,0.740674318507891,0.6924712888132709,0.7481617647058824,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
239,5,0.1,7,0.1,0.7,log2,0.7187948350071736,0.690485590209238,0.6885826771653544,0.6923990498812351,0.6129807692307693,0.5774278215223098,0.44534412955465585,0.8208955223880597,0.5816831683168316,0.546916890080429,0.40963855421686746,0.8225806451612904
240,5,0.1,8,0.05,0.3,sqrt,0.736728837876614,0.6897717666948436,0.7398005439709883,0.6460807600950119,0.6394230769230769,0.5738636363636364,0.463302752293578,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
241,5,0.1,8,0.05,0.3,log2,0.7343974175035868,0.6881448726047589,0.7350427350427351,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
242,5,0.1,8,0.05,0.4,sqrt,0.7532281205164992,0.7197556008146639,0.7411912751677853,0.6995249406175772,0.6490384615384616,0.5944444444444444,0.47345132743362833,0.7985074626865671,0.6212871287128713,0.5590778097982709,0.4349775784753363,0.782258064516129
243,5,0.1,8,0.05,0.4,log2,0.7435437589670014,0.7099391480730223,0.7279534109816972,0.6927949326999209,0.6418269230769231,0.5917808219178082,0.4675324675324675,0.8059701492537313,0.6188118811881188,0.5574712643678161,0.4330357142857143,0.782258064516129
244,5,0.1,8,0.05,0.5,sqrt,0.7458751793400287,0.7059555924465657,0.741822939380724,0.6733966745843231,0.6442307692307693,0.5842696629213483,0.46846846846846846,0.7761194029850746,0.6287128712871287,0.5588235294117647,0.4398148148148148,0.7661290322580645
245,5,0.1,8,0.05,0.5,log2,0.7116212338593975,0.6706267922982384,0.6948217317487266,0.6480601741884402,0.6153846153846154,0.5555555555555556,0.4424778761061947,0.746268656716418,0.6188118811881188,0.5497076023391813,0.43119266055045874,0.7580645161290323
246,5,0.1,8,0.05,0.6,sqrt,0.7742109038737446,0.7484515484515485,0.7555465913674869,0.7414885193982581,0.6225961538461539,0.5745257452574526,0.451063829787234,0.7910447761194029,0.6237623762376238,0.5632183908045977,0.4375,0.7903225806451613
247,5,0.1,8,0.05,0.6,log2,0.740674318507891,0.7024691358024692,0.7313624678663239,0.6757719714964371,0.6370192307692307,0.5770308123249299,0.4618834080717489,0.7686567164179104,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
248,5,0.1,8,0.05,0.7,sqrt,0.7654232424677188,0.7344701583434835,0.75375,0.7161520190023754,0.6394230769230769,0.5810055865921788,0.4642857142857143,0.7761194029850746,0.6237623762376238,0.5529411764705883,0.4351851851851852,0.7580645161290323
249,5,0.1,8,0.05,0.7,log2,0.7562769010043041,0.7182251710553598,0.7540269917283413,0.6856690419635788,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6435643564356436,0.5714285714285714,0.4528301886792453,0.7741935483870968
250,5,0.1,8,0.1,0.3,sqrt,0.6734218077474893,0.6706456863809007,0.6173826173826173,0.7339667458432304,0.5504807692307693,0.5493975903614458,0.40569395017793597,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
251,5,0.1,8,0.1,0.3,log2,0.7229196556671449,0.6789943901932267,0.7144731088762571,0.6468725257323832,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
252,5,0.1,8,0.1,0.4,sqrt,0.676829268292683,0.6730769230769231,0.6212324179504354,0.734362628661916,0.5600961538461539,0.5547445255474452,0.41155234657039713,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
253,5,0.1,8,0.1,0.4,log2,0.7336800573888091,0.687565747948664,0.7337224966322407,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
254,5,0.1,8,0.1,0.5,sqrt,0.7109038737446198,0.6706170821413976,0.6929898648648649,0.649643705463183,0.6177884615384616,0.5571030640668524,0.4444444444444444,0.746268656716418,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
255,5,0.1,8,0.1,0.5,log2,0.734038737446198,0.6878551883813934,0.7343820224719101,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
256,5,0.1,8,0.1,0.6,sqrt,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
257,5,0.1,8,0.1,0.6,log2,0.6746771879483501,0.6714958348424483,0.6188251001335113,0.7339667458432304,0.5528846153846154,0.5507246376811594,0.40714285714285714,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
258,5,0.1,8,0.1,0.7,sqrt,0.7234576757532282,0.6788837984173262,0.7161687170474517,0.6452889944576405,0.6225961538461539,0.5577464788732395,0.4479638009049774,0.7388059701492538,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
259,5,0.1,8,0.1,0.7,log2,0.7236370157819225,0.6930890260904202,0.6973947895791583,0.6888361045130641,0.6129807692307693,0.575197889182058,0.4448979591836735,0.8134328358208955,0.5816831683168316,0.5420054200542005,0.40816326530612246,0.8064516129032258
260,5,0.1,9,0.05,0.3,sqrt,0.7643472022955524,0.7388712241653418,0.7418196328810854,0.7359461599366588,0.6418269230769231,0.5983827493261455,0.46835443037974683,0.8283582089552238,0.6138613861386139,0.5517241379310345,0.42857142857142855,0.7741935483870968
261,5,0.1,9,0.05,0.3,log2,0.7211262553802008,0.6781204719519768,0.7106290672451193,0.6484560570071259,0.6225961538461539,0.5626740947075209,0.4488888888888889,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
262,5,0.1,9,0.05,0.4,sqrt,0.7304519368723099,0.6844425782070124,0.7286544479213232,0.6452889944576405,0.6274038461538461,0.5609065155807366,0.4520547945205479,0.7388059701492538,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
263,5,0.1,9,0.05,0.4,log2,0.7399569583931134,0.6918827029324267,0.7467889908256881,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
264,5,0.1,9,0.05,0.5,sqrt,0.7519727403156384,0.7174668028600613,0.7412410299704517,0.6951702296120348,0.6442307692307693,0.5819209039548022,0.4681818181818182,0.7686567164179104,0.6237623762376238,0.5581395348837209,0.43636363636363634,0.7741935483870968
265,5,0.1,9,0.05,0.5,log2,0.7094691535150646,0.6688470973017171,0.6914623837700761,0.6476642913697546,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6237623762376238,0.5529411764705883,0.4351851851851852,0.7580645161290323
266,5,0.1,9,0.05,0.6,sqrt,0.7399569583931134,0.6942218473218051,0.7427797833935018,0.6516231195566112,0.6394230769230769,0.5738636363636364,0.463302752293578,0.753731343283582,0.6311881188118812,0.5578635014836796,0.4413145539906103,0.7580645161290323
267,5,0.1,9,0.05,0.6,log2,0.7395982783357246,0.6921119592875318,0.7452054794520548,0.6460807600950119,0.6394230769230769,0.5738636363636364,0.463302752293578,0.753731343283582,0.6386138613861386,0.562874251497006,0.44761904761904764,0.7580645161290323
268,5,0.1,9,0.05,0.7,sqrt,0.7440817790530847,0.7038804731272048,0.7396423898822503,0.6714172604908947,0.6322115384615384,0.5738161559888579,0.4577777777777778,0.7686567164179104,0.6336633663366337,0.5672514619883041,0.44495412844036697,0.782258064516129
269,5,0.1,9,0.05,0.7,log2,0.7489239598278336,0.7211155378486056,0.7257417802726543,0.716547901821061,0.6298076923076923,0.5904255319148937,0.45867768595041325,0.8283582089552238,0.6188118811881188,0.5674157303370787,0.4353448275862069,0.8145161290322581
270,5,0.1,9,0.1,0.3,sqrt,0.7324246771879483,0.6865546218487395,0.7314234556848702,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
271,5,0.1,9,0.1,0.3,log2,0.7087517934002869,0.6683006535947712,0.6902953586497891,0.6476642913697546,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
272,5,0.1,9,0.1,0.4,sqrt,0.6734218077474893,0.6706456863809007,0.6173826173826173,0.7339667458432304,0.5504807692307693,0.5493975903614458,0.40569395017793597,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
273,5,0.1,9,0.1,0.4,log2,0.7410329985652798,0.6927659574468085,0.7488500459981601,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6435643564356436,0.5662650602409639,0.4519230769230769,0.7580645161290323
274,5,0.1,9,0.1,0.5,sqrt,0.7462338593974175,0.7081872551041452,0.7391304347826086,0.6797307996832938,0.6394230769230769,0.585635359116022,0.4649122807017544,0.7910447761194029,0.6064356435643564,0.5470085470085471,0.42290748898678415,0.7741935483870968
275,5,0.1,9,0.1,0.5,log2,0.6816714490674318,0.6911432051505133,0.6165787022663769,0.7862232779097387,0.5408653846153846,0.5484633569739953,0.4013840830449827,0.8656716417910447,0.5371287128712872,0.5336658354114713,0.3862815884476534,0.8629032258064516
276,5,0.1,9,0.1,0.6,sqrt,0.7089311334289814,0.6684371807967313,0.6905867454622203,0.6476642913697546,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
277,5,0.1,9,0.1,0.6,log2,0.7109038737446198,0.6706170821413976,0.6929898648648649,0.649643705463183,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
278,5,0.1,9,0.1,0.7,sqrt,0.7073170731707317,0.66721044045677,0.687973086627418,0.6476642913697546,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6163366336633663,0.5481049562682215,0.4292237442922374,0.7580645161290323
279,5,0.1,9,0.1,0.7,log2,0.6734218077474893,0.6706456863809007,0.6173826173826173,0.7339667458432304,0.5504807692307693,0.5493975903614458,0.40569395017793597,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
280,5,0.15,3,0.05,0.3,sqrt,0.7394189383070301,0.69144191972818,0.7457627118644068,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
281,5,0.15,3,0.05,0.3,log2,0.7243543758967002,0.6801248699271593,0.7169811320754716,0.6468725257323832,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
282,5,0.15,3,0.05,0.4,sqrt,0.7410329985652798,0.6928966397277754,0.7486213235294118,0.6448931116389549,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
283,5,0.15,3,0.05,0.4,log2,0.734038737446198,0.6878551883813934,0.7343820224719101,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
284,5,0.15,3,0.05,0.5,sqrt,0.734038737446198,0.6878551883813934,0.7343820224719101,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
285,5,0.15,3,0.05,0.5,log2,0.7503586800573888,0.7353612167300381,0.7073884418434528,0.765637371338084,0.6057692307692307,0.5816326530612245,0.4418604651162791,0.8507462686567164,0.6113861386138614,0.5674931129476584,0.4309623430962343,0.8306451612903226
286,5,0.15,3,0.05,0.6,sqrt,0.7792324246771879,0.7558992663097363,0.7572506952721494,0.7545526524148852,0.6442307692307693,0.5934065934065934,0.46956521739130436,0.8059701492537313,0.6287128712871287,0.5664739884393064,0.44144144144144143,0.7903225806451613
287,5,0.15,3,0.05,0.6,log2,0.7408536585365854,0.6963647825173356,0.74205105239588,0.6559778305621536,0.6418269230769231,0.5779036827195467,0.4657534246575342,0.7611940298507462,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
288,5,0.15,3,0.05,0.7,sqrt,0.734038737446198,0.6878551883813934,0.7343820224719101,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
289,5,0.15,3,0.05,0.7,log2,0.7363701578192252,0.6946406314914831,0.7307692307692307,0.6619160728424386,0.6418269230769231,0.5802816901408451,0.4660633484162896,0.7686567164179104,0.6287128712871287,0.5614035087719298,0.44036697247706424,0.7741935483870968
290,5,0.15,3,0.1,0.3,sqrt,0.7349354375896701,0.6892346509671994,0.7349775784753363,0.6488519398258116,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
291,5,0.15,3,0.1,0.3,log2,0.6737804878048781,0.6711263785933828,0.6176372712146423,0.7347585114806018,0.5528846153846154,0.5507246376811594,0.40714285714285714,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
292,5,0.15,3,0.1,0.4,sqrt,0.7074964131994261,0.6688324873096446,0.6865360566902876,0.6520190023752969,0.6177884615384616,0.5595567867036011,0.44493392070484583,0.753731343283582,0.6188118811881188,0.5497076023391813,0.43119266055045874,0.7580645161290323
293,5,0.15,3,0.1,0.4,log2,0.6725251076040172,0.6700397542464763,0.6163563829787234,0.7339667458432304,0.5504807692307693,0.5493975903614458,0.40569395017793597,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
294,5,0.15,3,0.1,0.5,sqrt,0.7082137733142038,0.6696446700507614,0.6873697373905794,0.6528107680126682,0.6177884615384616,0.5595567867036011,0.44493392070484583,0.753731343283582,0.6188118811881188,0.5497076023391813,0.43119266055045874,0.7580645161290323
