Flow_ID,Duration_s,Total_Packets,Bytes_AB,Bytes_BA,Mean_Pkt_Len,STD_IAT,Kurtosis_IAT,Skewness_Pkt_Len,Direction_Ratio,Label
3987023791009972,0.412047,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
927722032717607,0.411483,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7134140394642940,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
7126244293288962,0.411887,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8475666997131808,0.411405,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9004714951240615,0.411581,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9776686358176050,0.411340,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4317656879655609,0.410325,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3977074677058613,0.409867,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8497931191217423,0.421027,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
364267886147590,0.420519,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6768112630915910,0.000000,1,60,0,60.000000,0.000000,0.000000,0.000000,1.000000,5
5995656267003983,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
3329949424531029,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
897238119805674,0.420785,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5945892561905351,0.420366,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
574656562510124,0.409616,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9052709071768835,0.409387,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4916847012546044,0.412072,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
643486915483864,0.411798,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6126372982544100,1.500960,3,276,0,92.000000,0.000059,0.000000,,1.000000,5
6002474148890398,0.410183,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
869623849773110,0.409743,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7303993378632612,0.409970,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3051951790823759,0.409552,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1008589653648945,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
2437305826868171,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
9995911940033260,0.413785,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5534883328624503,0.413432,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1160245915353032,0.420969,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3628175132971969,0.420627,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7767622280804575,385.164874,3,675,0,225.000000,187.996042,0.000000,0.707107,1.000000,5
2533320873924023,0.417870,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5692641102434340,0.417764,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3315112833745610,0.419189,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5580240337673296,0.424663,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7104554387395644,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
1232222286910580,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
1694959491281817,0.412001,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8757263284183822,0.423261,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8978133147750793,0.416316,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
518000649560887,0.415824,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7876602063354361,0.421921,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8771550925471744,0.426568,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9358431403264170,0.414850,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2814975158331750,0.414606,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5970047279060715,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
8986243489397058,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
9634768642996388,0.422174,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4700858383924338,0.422189,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9728851958344943,1.166737,33,3132,1863,151.363636,0.075044,19.441266,4.341561,0.484848,5
5166642544782672,0.420923,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8278807928719997,0.420482,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2494619534829087,0.411196,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6713626379233923,0.411033,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3440979799062522,0.411280,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3828635455735865,0.410913,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3619213266916780,0.421008,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1542381568844290,0.420480,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
798119809755117,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
6551340898578124,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
9327215798180076,0.410740,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3316266439741554,0.410216,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7757380957967700,0.000000,1,289,0,289.000000,0.000000,0.000000,0.000000,1.000000,5
1980264757681282,0.423368,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7107279580642552,0.423259,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8664539151252404,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
9456673327467218,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
8591153394982989,0.412952,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6608794035282783,0.412954,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9482137557556519,0.410331,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6631689548777429,0.409744,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4166485764268741,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
7362458574740539,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
5563461628333408,0.411110,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7619464464263553,0.410757,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3028518418674999,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
439648651886560,0.000000,1,243,0,243.000000,0.000000,0.000000,0.000000,1.000000,5
4978396383515051,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
7727061772905397,0.411881,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3549896106613161,0.411629,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3229652124530061,0.420976,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7651019222018608,0.420580,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4040217412895883,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
9199442660897099,0.411064,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1275818566918035,0.410924,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8565581441092279,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
3535733930291238,459.666545,4,256,0,64.000000,216.108264,0.000000,,1.000000,5
1432991374564990,0.410380,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8815833689297550,0.410452,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2525468106181861,0.410100,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6408963560753157,0.412117,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7548250950940825,0.411698,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7398921319208286,0.427341,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6450272933460072,0.427341,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3689875248829949,0.411160,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4190496474487416,0.411187,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4990817820115933,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
1063583658099249,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
4199166017370565,0.415571,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2152691762706023,0.415562,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
211473437869192,1.020988,32,3077,1857,154.187500,0.058594,14.636739,4.274356,0.468750,5
3598131565326069,0.410637,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7260223750196832,74.611799,4,256,0,64.000000,34.587826,0.000000,,1.000000,5
4719150403170863,0.431039,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7168578520640768,0.431208,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4316363217641666,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
4382391623868829,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
6456996296730066,0.411216,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8383203973419768,0.410907,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2807686975771819,0.432680,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5149372906340268,0.432690,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1649697240219607,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
9459754108904340,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
5521037414658166,0.410906,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1067142869538810,0.410781,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7585241450841224,0.412078,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8906790362482164,0.411553,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1148743761677629,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
4278106025172633,0.427770,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4195892164127669,0.427493,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5497882096371930,0.416668,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8241217222356942,0.416587,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9781855186015371,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
5281367467059606,0.420695,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
765171055738918,0.420352,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7526125293583326,0.420633,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2475622526154234,0.420267,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
858823321978155,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
104141766790440,0.431452,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3213626139624376,0.431501,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2034389202941778,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
4063236618406690,0.410338,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1374702205097589,0.409764,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
796338497472365,0.409098,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9727856540332057,0.408801,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5764661159845067,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
9310298735174320,0.438588,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
566958969371407,0.438229,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7000921343239565,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
7684548549081629,1.131737,32,3079,1857,154.250000,0.072705,18.146815,4.276874,0.468750,5
8539624618724590,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
7225095703605750,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
5947963395935317,0.414760,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7778172993919786,0.414789,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6744888646567390,0.410957,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3494644023197233,0.410951,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3868835218451200,0.410709,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9834904753173100,0.410480,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1431102167225328,0.411932,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3637040675197101,0.411688,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1644179605269417,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
7879994350983166,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
8665887391877144,0.412453,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7265731330376890,0.412084,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8068886392419176,0.420801,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3328212164234890,0.420380,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1742427290561198,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
5034311442954173,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
3539043374913712,0.410691,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2489398816446520,0.410165,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7361366813001950,0.411286,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8063906101971432,0.410897,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
30839941525210,0.413395,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6802867156491369,0.413122,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3049493778898010,79.222923,4,256,0,64.000000,36.749696,0.000000,,1.000000,5
2853835283904050,67.450516,4,256,0,64.000000,31.213900,0.000000,,1.000000,5
8071833604229578,0.417266,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6344287197341019,0.417308,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8554830225243328,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
7602454185405421,0.410330,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4476783399750333,0.409762,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3042609323760697,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
9665198743312915,0.412373,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7883860236861290,0.412023,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
338172677936925,0.421388,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
591990908349876,0.421535,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3046617363332260,0.411154,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7063505724337541,0.410912,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1812454899949174,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
6376117489245564,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
9601991796533979,0.411405,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8820434588496625,0.411277,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5202811771615656,0.410002,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8171631314357142,0.409613,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3959123922989929,0.412352,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2736777682379258,0.412089,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8929965387962422,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
4825839382291778,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
2624267626461753,0.414368,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5931247794089312,0.413920,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3992353017638963,0.410839,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5736894902042612,0.410559,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7172001453530106,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
6874039064335299,0.410335,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2881241299413555,0.409921,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1725695778420355,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
1723715365907861,1.042658,32,3079,1857,154.250000,0.057986,14.003909,4.276874,0.468750,5
2111522992921203,0.417867,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1116616948865287,0.417885,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5135689194585417,0.411387,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3326232773492313,0.411370,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6635517717245334,0.424395,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7082607193635295,0.424390,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7814623683627086,0.412012,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3235337862993865,0.411734,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8722123512519201,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
736046819905013,0.415294,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9805538701812206,0.415291,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3211922985172701,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
1357492165127969,0.120729,4,168,440,152.000000,0.019013,0.000000,0.000000,0.500000,5
6019560905665382,0.057585,2,84,156,120.000000,0.000000,0.000000,0.000000,0.500000,5
9572692826117199,0.419398,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9148688419779738,0.438515,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2164348000255874,0.160127,2,84,220,152.000000,0.000000,0.000000,0.000000,0.500000,5
925304538843713,0.412075,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1502186483252094,0.411879,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3400650574772907,0.420400,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
414648768509843,0.420365,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8355082962825300,302.447906,4,256,0,64.000000,141.994291,0.000000,,1.000000,5
7941523789900748,0.410830,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4784151969289046,0.086211,25,6666,6445,524.440000,0.008601,12.523426,2.211493,0.480000,5
8586824293092597,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
818360952099255,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
8926452598371460,0.410468,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2285394206340195,0.410091,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3999338206600053,0.057244,2,69,127,98.000000,0.000000,0.000000,0.000000,0.500000,5
8803518773427317,0.058806,2,69,127,98.000000,0.000000,0.000000,0.000000,0.500000,5
654075105975237,0.057091,2,84,220,152.000000,0.000000,0.000000,0.000000,0.500000,5
1657292662607502,0.057237,2,84,156,120.000000,0.000000,0.000000,0.000000,0.500000,5
7398660181317295,29.853291,11,625,1672,208.818182,8.912013,5.111038,2.645127,0.545455,5
7571216476071439,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
6268516937209735,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
3259103797686431,285.908519,4,256,0,64.000000,134.187714,0.000000,,1.000000,5
7672880831405058,0.424887,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1076198710041560,0.411511,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5257945215664711,0.411163,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1114898772466296,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
2083986863949723,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
558905139681885,0.427121,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4411197842027698,0.427225,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6676397974409995,0.413125,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9758855148986715,0.414649,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
129511762193885,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
4856135289337045,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
3529869726475093,0.410895,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9808914541074252,0.410519,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5754121753205887,0.421462,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
393622478506771,0.421479,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6251685220058368,1.013682,31,3078,1797,157.258065,0.053852,11.716285,4.235234,0.483871,5
5663504018869827,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
4529818571641929,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
3017079060500946,0.411725,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6085037373658738,0.411225,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5792405283077356,0.412433,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4852037374974071,0.412070,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8523517349602366,0.411692,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1235588008842177,0.411793,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2022013101291307,0.413157,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2559198679325945,0.412713,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4583838885069224,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
6347157720368895,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
702397184312257,0.430962,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4202437159760246,0.430897,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
613637458394706,0.426718,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7509490747966951,56.943531,4,256,0,64.000000,26.236089,0.000000,,1.000000,5
1162713748508538,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
1986188357787945,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
5872391925013,0.411770,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3858644207554008,0.411405,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9275254038556386,0.410250,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8357681891882293,0.409850,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4742582815293196,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
3477590744348327,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
1189659167680113,0.410088,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4534949914835993,297.252512,4,256,0,64.000000,139.544787,0.000000,,1.000000,5
330273554879473,0.415532,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1252135519930185,0.415257,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
818901885950682,0.414368,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
6294203227397641,0.414425,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9804790877757552,0.411370,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
608984836630176,0.411078,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5925471655296159,0.418860,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5650251615578690,0.418517,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2718327916092987,0.410706,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
1619028521336659,0.410727,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4042845983573223,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
1538119640704246,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
1915246724329813,0.429930,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7187179248581070,0.429853,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7048917849691373,0.412450,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
9377927802577278,0.440280,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4136166193793634,0.411780,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5476366947358525,0.411465,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8062915565336290,0.422490,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
5866304317426523,1.007133,32,3075,1857,154.125000,0.056968,14.060567,4.271831,0.468750,5
4306374264449100,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
1497513560642098,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
591013535650322,0.413508,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7090090422437836,0.413170,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
2707545894615343,0.422341,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3865702311244230,0.422079,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3739620116349594,0.412412,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7555470629131894,0.412079,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
4196984746623048,0.420922,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
8750291911797481,0.420501,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
3388454438475282,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,5
3371457471512665,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,5
9938159748441171,0.411178,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
7649532669476000,0.410815,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,5
